tileid,parenttile_id,resourceinstance_id,Imagebefore2015,imagebefore2015caption,imagebefore2015description,sortorder,provisionaledits,nodegroup_id
b21b1e97-24c1-4434-b33e-1253aed9c00e,None,1279d314-220a-4acb-9622-67d050fc75db,/files/uploadedfiles/DLK0019_H_20140924_03.jpg,"<p>Bhurtī Dhārā, left water spout, view from west; photo by David C. Andolfatto; 2014-09-24</p>
","<p>The spout is eroded.</p>

<p>The top of the spout&nbsp;is ornamented with a star or flower motif.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
c1838e87-9203-4fda-addd-94ee0a0c4c83,None,1279d314-220a-4acb-9622-67d050fc75db,/files/uploadedfiles/DLK0019_H_20140924_04.jpg,"<p>Bhurtī Dhārā, right water spout, view from west; photo by David C. Andolfatto; 2014-09-24</p>
","<p>The top of the spout&nbsp;is ornamented with a star or flower motif.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
9dd7a772-2c7d-408d-a578-785abbaf598a,None,1279d314-220a-4acb-9622-67d050fc75db,/files/uploadedfiles/DLK0019_H_20140924_02.jpg,"<p>Bhurtī Dhārā, water spouts, view from west; photo by David C. Andolfatto; 2014-09-24</p>
","<p>View of the two water spouts in the shape of makara heads.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
41019ea7-e5cd-4cae-9808-bdfdcd6e9183,None,12c555ec-ea9c-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL4306_H_201411.jpg,"<p>Dhaḥmā Phalcā, view from SW; photo by Christiane Brosius, 2014-11</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
6b4dc796-2a4e-4e37-ac64-9d5ef1988916,None,12c555ec-ea9c-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL4306_H_20151120.JPG,"<p>Dhaḥmā Phalcā, view from SW; photo by Christiane Brosius, 2015-11-20</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
1d622715-da45-48bb-9380-6ec6c6c42319,None,12c555ec-ea9c-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL4306_H_20151120_.JPG,"<p>Dhaḥmā Phalcā, view from SW; photo by Christiane Brosius, 2015-11-20</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
cb507858-f13a-473e-92a2-d6f618eadca5,None,12d828f2-e4f7-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL0340_H_20150000_01.jpg,"<p>Māhādyaḥ Nani Āgama, historical photo, view from E (courtesy of Rajendradhara Rajopadhyaya, 2015)&nbsp;</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
25e72557-512d-4192-9fc2-ba5ffd0fe996,None,12e25456-4bce-11ea-91df-0242ac130006,/files/uploadedfiles/LAL0640 inv img.jpg,"<p>Pūcva Cvaya Bahī, historical image (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/pruscha"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p.144 (P-64)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
f63b86c6-c7ea-4ed1-a509-69c69c43ab5e,None,12e25456-4bce-11ea-91df-0242ac130006,/files/uploadedfiles/LAL0640.jpg,"<p>Pūcva Cvaya Bahī, historical image (drawing by K.K. Joshi and A.M. Tuladhar, ca. 1974)</p>
","<p>Source:&nbsp; <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/5A9SNX3X"" target=""_blank""><strong>Locke</strong></a> 1985, 218</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
469ed08c-e721-4cfc-a509-f7dfb1f85402,None,138e0452-8e6c-4b68-8410-b5263da353a8,/files/uploadedfiles/SRK0030_H_20140920_04.jpg,"<p>Lāṭīkoilī Temple, view from north-east; photo by David C. Andolfatto; 2014-09-20</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
80825878-b7ca-4416-94de-1edac89a83d1,None,138e0452-8e6c-4b68-8410-b5263da353a8,/files/uploadedfiles/SRK0030_H_20140920_03.jpg,"<p>Lāṭīkoilī Temple, view from south-west; photo by David C. Andolfatto; 2014-09-20</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
f9ada488-ed92-40b9-a181-5326fade21d8,None,138e0452-8e6c-4b68-8410-b5263da353a8,/files/uploadedfiles/SRK0030_H_20140920_02.jpg,"<p>Lāṭīkoilī Temple, view from south; photo by David C. Andolfatto; 2014-09-20</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
a4a74ce6-ae67-401c-817b-18388d6e4a79,None,138e0452-8e6c-4b68-8410-b5263da353a8,/files/uploadedfiles/SRK0030_H_1968_03.jpg,"<p>Lāṭīkoilī Temple, view from north; photo by Marc Gaborieau, 1968;&nbsp;courtesy of Marc Gaborieau; free access &ndash; no reuse</p>
","<p>View of two pillars at the eastern corner of the monument.&nbsp;</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
6a109807-cde1-4a6e-8689-0ae5fc1e06bb,None,138e0452-8e6c-4b68-8410-b5263da353a8,/files/uploadedfiles/SRK0030_H_1968_02.jpg,"<p>Lāṭīkoilī Temple, view from south; photo by Marc Gaborieau, 1968;&nbsp;courtesy of Marc Gaborieau; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
5efb5a26-c8cd-49b4-b120-62b2d1d29df0,None,138e0452-8e6c-4b68-8410-b5263da353a8,/files/uploadedfiles/SRK0030_H_1968_01.jpg,"<p>Lāṭīkoilī Temple, view from north; photo by Marc Gaborieau, 1968;&nbsp;courtesy of Marc Gaborieau; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
2f65ad70-cd4f-40c9-9bc8-e2eb5f781eb5,None,1394f154-e70c-4fba-94b6-ef62156047ab,/files/uploadedfiles/LAL1150 inv img.jpg,"<p>Hariśaṅkara Mandira, historical photography (by Carl Pruscha, ca. 1974)</p>
","<p>Source: This photograph was published in&nbsp;<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 159 (P-115)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
19d51112-bced-4aa5-89fb-7551f376018d,None,13b0e238-70ba-11ea-b99f-0242ac130006,/files/uploadedfiles/LAL0020 inv img.jpg,"<p>Mahālakṣmī Mandira, historical photo; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a>, Kathmandu Valley, 1975, vol. II, p. 131&nbsp;(P-2)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
64ff8665-7f92-41ba-ae62-423357653c2d,None,13b406e0-8594-4cf7-8592-4e7d82bb4ce6,/files/uploadedfiles/KIR0011_H_ca.19840000_02.jpg,"<p>Cvay Bāhāḥ, view from E; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>, <em>Buddhist Monasteries of Nepal</em>, 1985, p. 183</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
1c26347b-7297-47ed-a8ba-8d0b8ac77550,None,13b406e0-8594-4cf7-8592-4e7d82bb4ce6,/files/uploadedfiles/KIR0011_H_ca.19740000_01.jpg,"<p>Cvay Bāhāḥ, view from E; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 265 (Ki-11)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
c646ef4b-5ad3-4d8a-9656-0ce596717dfa,None,143332de-342b-4f52-92ac-dd1b5accd1ea,/files/uploadedfiles/DLK0100_H_20140927_08.jpg,"<p>Jāhārkoṭa Devaldhara, interior of temple, view from west;&nbsp;photo by David C. Andolfatto; 2014-09-27</p>
","<p>Irregular slabs are used as paving. Some may be later additions.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
e6db19dc-d17d-41cd-916d-3d9175f50f60,None,143332de-342b-4f52-92ac-dd1b5accd1ea,/files/uploadedfiles/DLK0100_H_20140927_04.jpg,"<p>Jāhārkoṭa Devaldhara, temple plinths, view from north;&nbsp;photo by David C. Andolfatto; 2014-09-27</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
32585b23-84e7-4634-a3a2-54f22588282b,None,143332de-342b-4f52-92ac-dd1b5accd1ea,/files/uploadedfiles/DLK0100_H_20140927_02.jpg,"<p>Jāhārkoṭa Devaldhara, view from south;&nbsp;photo by David C. Andolfatto; 2014-09-27</p>
","<p>The wall section of the temple was painted in white. The tower part (<em>śikhara</em>) was not.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
9f8401bc-ed96-4693-81a0-b014ea9658b1,None,143332de-342b-4f52-92ac-dd1b5accd1ea,/files/uploadedfiles/DLK0100_H_20140927_05.jpg,"<p>Jāhārkoṭa Devaldhara, southern pillar, view from south;&nbsp;photo by David C. Andolfatto; 2014-09-27</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
069a0586-f804-4c19-826d-2816cc3d99d8,None,143332de-342b-4f52-92ac-dd1b5accd1ea,/files/uploadedfiles/DLK0100_H_20140927_03.jpg,"<p>Jāhārkoṭa Devaldhara, view from north;&nbsp;photo by David C. Andolfatto; 2014-09-27</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
f2cf07b7-c7b2-42e6-8aa8-5c0d88fe3d45,None,143332de-342b-4f52-92ac-dd1b5accd1ea,/files/uploadedfiles/DLK0100_H_20140927_06.jpg,"<p>Jāhārkoṭa Devaldhara, southern pillar, view from west;&nbsp;photo by David C. Andolfatto; 2014-09-27</p>
","<p>Interestingly, the medieval architects have introduced an <em>āmalaka</em> ring between between the drum of the pillar and the capital.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
c4d88cb5-5712-43fe-8145-8d97725bd5da,None,143332de-342b-4f52-92ac-dd1b5accd1ea,/files/uploadedfiles/DLK0100_H_20140927_07.jpg,"<p>Jāhārkoṭa Devaldhara, view from west;&nbsp;photo by David C. Andolfatto; 2014-09-27</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
60769337-7053-41a0-bfe2-d641460f7de2,None,143b3eaf-9561-4dbe-8f57-5b84756b8865,/files/uploadedfiles/KAT1050_H_ca.1970.jpg,"<p>Yatkhā Bāhāḥ, view from E; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=16126"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?browseType=keyword&amp;listOfKeyWords=Nepal&amp;start_hit=3601"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
121b8768-f30e-4cb1-bab5-56864dda8583,None,143b3eaf-9561-4dbe-8f57-5b84756b8865,/files/uploadedfiles/KAT1050_H_1999 carving detail 3 Klimek.jpg,"<p>Yatkhā Bāhāḥ, carving detail, view from N; photo by Stanislaw&nbsp;Klimek; 1999; courtesy of Niels Gutschow; Free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/gutschow/titleCreatorYear/items/XW4G4GYM/item-list"" target=""_blank""><strong>Niels Gutschow</strong></a>, <em>Architecture of the Newars</em>, 1975, vol. I, p. 247</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
1c06f064-d9d7-4282-87d9-65c48254c192,None,143b3eaf-9561-4dbe-8f57-5b84756b8865,/files/uploadedfiles/KAT1050_H_1968 Slusser.jpg,"<p>Yatkhā Bāhāḥ, view from E; photo by Mary Slusser; 1968;&nbsp;courtesy of KVPT; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
3bf2633b-9846-4e1b-8bac-2e9205338a50,None,143b3eaf-9561-4dbe-8f57-5b84756b8865,/files/uploadedfiles/KAT1050_H_1999 carving detail 1 Klimek.jpg,"<p>Yatkhā Bāhāḥ, carving detail, view from E; photo by Stanislaw&nbsp;Klimek; 1999; courtesy of Niels Gutschow; Free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/gutschow/titleCreatorYear/items/XW4G4GYM/item-list"" target=""_blank""><strong>Niels Gutschow</strong></a>, <em>Architecture of the Newars</em>, 1975, vol. I, p. 247</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
b0fe4195-2d0b-4a87-8d64-2e175e2fd244,None,143b3eaf-9561-4dbe-8f57-5b84756b8865,/files/uploadedfiles/KAT1050_H_1973 Pruscha.jpg,"<p>Yatkhā Bāhāḥ, view from W; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 39 (K-105)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
93ac3918-364c-4460-9b42-441303dce748,None,143b3eaf-9561-4dbe-8f57-5b84756b8865,/files/uploadedfiles/KAT1050_H_1987 anonymous.jpg,"<p>Yatkhā Bāhāḥ, view from SE; photo anonymous; 1987;&nbsp;courtesy of KVPT; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
039de2fe-d2ee-4c12-8fd1-fab9d81ea8a6,None,143b3eaf-9561-4dbe-8f57-5b84756b8865,/files/uploadedfiles/KAT1050_H_1999 carving detail 4 Klimek.jpg,"<p>Yatkhā Bāhāḥ, carving detail, view from E; photo by Stanislaw&nbsp;Klimek; 1999; courtesy of Niels Gutschow; Free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/gutschow/titleCreatorYear/items/XW4G4GYM/item-list"" target=""_blank""><strong>Niels Gutschow</strong></a>, <em>Architecture of the Newars</em>, 1975, vol. I, p. 247</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
239b6f0d-f4dd-46c8-9d7f-3702a59b1586,None,143b3eaf-9561-4dbe-8f57-5b84756b8865,/files/uploadedfiles/KAT1050_H_1984 Downs.jpg,"<p>Yatkhā Bāhāḥ, view from NE; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>, <em>Buddhist Monasteries of Nepal</em>, 1985, p. 292</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
a3bcc65e-36b7-4a0f-87f7-1680462cf10e,None,143b3eaf-9561-4dbe-8f57-5b84756b8865,/files/uploadedfiles/KAT1050_H_1920 c Chitrakar.jpg,"<p>Yatkhā Bāhāḥ, view from E; photo by Dirgha Man Chitrakar; ca 1920;&nbsp;courtesy of Ganesh Photo Lab; free access &ndash; no reuse; source: <em>Images of a Century</em>, 1995, p. 24</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
370599d3-1850-4e8d-b5a3-a3d83faac80d,None,143b3eaf-9561-4dbe-8f57-5b84756b8865,/files/uploadedfiles/KAT1050_H_1966 Slusser.jpg,"<p>Yatkhā Bāhāḥ, view from E; photo by Mary Slusser; 1966;&nbsp;courtesy of KVPT; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
78cd7096-abed-4f70-a954-5cba031cef6e,None,143b3eaf-9561-4dbe-8f57-5b84756b8865,/files/uploadedfiles/KAT1050_H_1999 carving detail 2 Klimek.jpg,"<p>Yatkhā Bāhāḥ, carving detail, view from E; photo by Stanislaw&nbsp;Klimek; 1999; courtesy of Niels Gutschow; Free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/gutschow/titleCreatorYear/items/XW4G4GYM/item-list"" target=""_blank""><strong>Niels Gutschow</strong></a>, <em>Architecture of the Newars</em>, 1975, vol. I, p. 247</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
ed65b471-4e72-42b2-8317-d2bea049834d,None,147f9da8-5a54-438d-b51e-1d473f23b374,/files/uploadedfiles/BKT0400_H_ca.19740000.jpg,"<p>Caturbrahma Mahāvihāra, view from northwest; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 228 (B-40)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
d3ba3091-f91c-4f1c-9122-447ee424f538,None,147f9da8-5a54-438d-b51e-1d473f23b374,/files/uploadedfiles/BKT0400_H_ca.1970.jpg,"<p>Caturbrahma Mahāvihāra, view from northwest; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=16790"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?browseType=keyword&amp;listOfKeyWords=Nepal&amp;start_hit=2951"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
dcdc76c5-0003-4b72-80f0-086cdfc7eca7,None,147f9da8-5a54-438d-b51e-1d473f23b374,/files/uploadedfiles/BKT0400_H_ca.19840000.jpg,"<p>Caturbrahma Mahāvihāra, view from northeast; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>, <em>Buddhist Monasteries of Nepal</em>, 1985, p. 450</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
06cb8b15-1705-457a-b9e6-5bada7fb8942,None,14cbeef4-f646-11e9-a3c8-0242ac130002,/files/uploadedfiles/LAL0070_H_19850000_01.jpg,"<p>Kinū Bahī, historical image (photo by Hugh R. Downs, ca. 1980s)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a> 1985, 216.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
5e24b402-e0f3-4b75-9c1c-7525764c9c3c,None,14cbeef4-f646-11e9-a3c8-0242ac130002,/files/uploadedfiles/LAL0070_H_19730000_01.jpg,"<p>Kinū Bahī, historical image (photo by Carl Pruscha, ca. 1973)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/pruscha"" target=""_blank""><strong>Pruscha</strong></a> P-7, 132.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
2c397c64-b598-4d4f-8612-d0bf99bf3a27,None,154297b7-c1ca-4eca-813e-774c28a7f805,/files/uploadedfiles/BAL0004_H_ca.19740000_01.jpg,"<p>Vajra Gaṇeśa, view from S; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/XIQBXLE8/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 125 (Bl)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
011f7e8c-000a-49b0-ab59-a86fe5c682e5,None,154297b7-c1ca-4eca-813e-774c28a7f805,/files/uploadedfiles/BAL0004_P_2011.jpg,"<p>Vajra Gaṇeśa, view from W; photo by Sankar Shrestha; 2011;&nbsp;courtesy of Sankar Shrestha; Free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
58c6118d-e2d2-4195-b618-038897dbe467,None,15613d2a-e91b-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1741_H_20190116_01.jpg,"<p>Om Bāhāḥ Dune Nani, view from SW; photo by Bruce Owens; 2008; courtesy of Bruce Owens; free access &ndash; no reuse</p>
","<p>Source:<strong> </strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a> 1985, p. 72</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
5c3fc1fe-22bb-4fed-9559-5fa0a426d4e5,None,15613d2a-e91b-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1741_H_20110630_02.JPG,"<p>Om Bāhāḥ Dune Nani, Olakhu, view from W; photo by Bruce Owens; 2008; courtesy of Bruce Owens; free access &ndash; no reuse</p>

<p>&nbsp;</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
f4ef5f2c-a0c9-4adc-87e7-a8fe35f1ef34,None,15613d2a-e91b-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1741_H_20110630_03.JPG,"<p>Om Bāhāḥ Dune Nani, view from N; photo by Bruce Owens; 2008; courtesy of Bruce Owens; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
41dc86d8-5579-4035-b081-27f7fc6c2351,None,16f8b0dc-e9b1-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1300_H_ca.1970.jpg,"<p>Degutale, view from NW; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=16549"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?browseType=keyword&amp;listOfKeyWords=Nepal&amp;start_hit=3201"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
91c8adaf-414e-4b25-ac4b-1dffc70ee9bc,None,16f8b0dc-e9b1-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1300 inv img.jpg,"<p>Degutale, historical image (published in <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> P-130, 164)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
1d3182f3-fe89-4fdd-8044-2806d42271b5,None,178fd214-e67d-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL0690_H_1975 Pruscha.jpg,"<p>Si Bāhāḥ, view from S. (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 145 (P-69)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
e196b591-2db1-4338-810e-f434a0376909,None,178fd214-e67d-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL0690_H_1992_02.jpg,"<p>Si Bāhāḥ, view from S (photo Stanislaw Klimek, 1992)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/gutschow"" target=""_blank""><strong>Gutschow</strong></a> 2011, 729</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
