tileid,parenttile_id,resourceinstance_id,primaryimagedescription,primaryimagecaption,primaryimagefile,sortorder,provisionaledits,nodegroup_id
0c2e4fcd-08e2-491b-ba57-2f02b7f62205,None,0d3c9626-fa37-11e9-8649-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Naka Bahī Phalcā 3, remnants of Phalcā and Mahākāla shrine, view from S; photo by Nashib Kafle; 2019-09-16</p>
",/files/uploadedfiles/LAL4208_P_20190916_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
219508e7-8f3f-480a-95d8-fd780082566c,None,0d480c66-3e6d-11ea-b44d-0242ac130006,,"<p>Pulcoka Lohãhiti, view from N (January 2020)</p>
",/files/uploadedfiles/LAL0570_P_20200120_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
ac3d9d9a-5200-4391-bb1e-f67d3eee701c,None,0d6f474f-c0fe-456c-8b09-c85c8f15ed9f,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Tamkaḥdyaḥ Phalcā, view from E; photo by Thomas Schrom; 2020-11-20</p>
",/files/uploadedfiles/LAL4313_P_20201120_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
d7810146-f92b-4b9f-90ac-e9f0433457f3,None,0fb3ffc0-395f-42e9-bece-bba42a1c530b,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Tārā Nani, view from E; photo by Rishi Amatya; 2021-03-19</p>
",/files/uploadedfiles/KAT1230_P_20210319_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
305c71c8-69d6-4dd3-8710-b0f31a9a11f3,None,109ab54a-e9a3-11e9-8bc4-0242ac130002,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL4005"" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL4005</a></strong>. You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Pinchẽ&nbsp;Phalcā 2, view from NW (February 2019)</p>
",/files/uploadedfiles/LAL4005_P_20190218_02.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
79f91798-b255-49eb-a756-829b86199e75,None,10afc076-5274-4ad9-9023-94b8c25893aa,,"<p>Kuladīpā Bāhāḥ, view from S; photo by Sabrina Dangol; 2021-02-19</p>

<p>&nbsp;</p>
",/files/uploadedfiles/KAT2610_P_20210219_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
97dd4a86-16d3-4041-8828-ddedf6ddf95a,None,1165bb2e-eb1e-11e9-8bc4-0242ac130002,,"<p>Laganakhela Phalcā, view from E (June 2019)</p>
",/files/uploadedfiles/LAL4300_P_20190521_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
2585a544-07e3-4545-9176-bcde09d4eabb,None,1176053e-eb54-11e9-8bc4-0242ac130002,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL4135 "" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL4135 </a></strong>. You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Bhindyaḥlāchi Phalcā, view from E (November 2018)</p>
",/files/uploadedfiles/LAL4135_P_20181119_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
a188c359-cd7c-4fe5-864e-ffe13ab1c857,None,125af64f-e4b8-47ef-92ed-3e19c7052d70,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Vatsalā Mandira, view from W; photo by Pankaj Nakarmi; 2021-09-08</p>
",/files/uploadedfiles/BKT0093_P_20210908-01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
45dfd5b6-7b1b-477a-b470-4ce4f7a9bd30,None,1279d314-220a-4acb-9622-67d050fc75db,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://lh3.googleusercontent.com/xXzTwylZHIVdlNqijkiOXyeiVV1iz7GHGTxUAlrI7m2oHAmF6crMHJq-2W-TFC5Zveqai86TU_P05eTyRqWaJXkau6bUBZh4GiHd5yGse3OSqv_3FAx8AyKOrRrBc_9NuczLsQEi48ZqkS6jUA"" style=""height:19px; width:55px"" />If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"">heidICON</a>, the object and multimedia database of Heidelberg University (type the ID-number or key words in the first line and click the search field). You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Bhurtī Dhārā, view from west; photo by David C. Andolfatto; 2014-09-24</p>
",/files/uploadedfiles/DLK0019_H_20140924_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
e7302df5-8c0f-47be-859e-011accffb30f,None,12c555ec-ea9c-11e9-8bc4-0242ac130002,,"<p>Dhaḥmā Phalcā, view from SE&nbsp;(photo by Thomas Schrom 2019-05-30)</p>
",/files/uploadedfiles/LAL4306_P_20190530_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
1627bfe3-54e9-49cf-b5d8-c472197d2818,None,12d828f2-e4f7-11e9-8bc4-0242ac130002,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL0340"" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL0340</a></strong>. You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Māhādyaḥ Nani Āgama, view from SE (September 2019)&nbsp;</p>
",/files/uploadedfiles/LAL0340_P_20190905_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
2d5d7589-2675-41ae-b30d-ef387d4a5514,None,12e25456-4bce-11ea-91df-0242ac130006,,"<p>Pūcva Cvaya Bahī, monastic building, view from E (February 2020)&nbsp;</p>
",/files/uploadedfiles/LAL0640_P_20200203_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
4f7c7400-0c9b-4c64-b6d4-d95883afb3e0,None,12f3faf5-d915-4a52-a73d-f19bd71e411a,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Gaṇeśa Mandira, view from SW; photo by Yogesh Budathoki; 2021-03-04</p>
",/files/uploadedfiles/KIR0034_P_20210304_05.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
07cd64db-1995-4f47-885e-3298e26b20ff,None,138e0452-8e6c-4b68-8410-b5263da353a8,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://lh3.googleusercontent.com/xXzTwylZHIVdlNqijkiOXyeiVV1iz7GHGTxUAlrI7m2oHAmF6crMHJq-2W-TFC5Zveqai86TU_P05eTyRqWaJXkau6bUBZh4GiHd5yGse3OSqv_3FAx8AyKOrRrBc_9NuczLsQEi48ZqkS6jUA"" style=""height:19px; width:55px"" />If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"">heidICON</a>, the object and multimedia database of Heidelberg University (type the ID-number or key words in the first line and click the search field). You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Lāṭīkoilī Temple, view from south-east; photo by David C. Andolfatto; 2014-09-20</p>
",/files/uploadedfiles/SRK0030_H_20140920_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
db838561-9b3a-4f17-af88-a5d3157d0b81,None,1394f154-e70c-4fba-94b6-ef62156047ab,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Hariśaṅkara Mandira, view from NW; photo by Yogesh Budathoki; 2020-07-03</p>
",/files/uploadedfiles/LAL1150_P_20200703_04.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
dcabf338-6cdc-4894-bdb8-6abce1696f62,None,13b0e238-70ba-11ea-b99f-0242ac130006,,"<p>Mahālakṣmī Mandira, front fa&ccedil;ade, view from E; photo by Yogesh Budathoki; 2020-03-08</p>
",/files/uploadedfiles/LAL0020_P_20200308_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
1ce71e17-ca82-4487-8453-8df41574cd51,None,13b406e0-8594-4cf7-8592-4e7d82bb4ce6,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Cvay Bāhāḥ, view from E; photo by Yogesh Budathoki; 2021-01-01</p>
",/files/uploadedfiles/KIR0011_P_20210101_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
cab1e18c-5d2d-4cdf-a3c6-0a27dca9ebe4,None,1414a11c-d6a1-46df-9667-8793239be9dd,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://lh3.googleusercontent.com/xXzTwylZHIVdlNqijkiOXyeiVV1iz7GHGTxUAlrI7m2oHAmF6crMHJq-2W-TFC5Zveqai86TU_P05eTyRqWaJXkau6bUBZh4GiHd5yGse3OSqv_3FAx8AyKOrRrBc_9NuczLsQEi48ZqkS6jUA"" style=""height:19px; width:55px"" /></p>

<p>If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"">heidICON</a>, the object and multimedia database of Heidelberg University (type the ID-number or key words in the first line and click the search field). You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Basantapura Dui Devala,&nbsp;view from SE; photo by David C. Andolfatto; 2016-10-02</p>
",/files/uploadedfiles/KLK0120_P_20161002.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
e849d6ab-4eaf-43f8-bb97-ad5d0e1e2c7e,None,141efef8-74ca-11ea-b4b6-0242ac130006,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Tāpā Hiti Sataḥ, view from SE; photo by Thomas Schrom; 2020-03-29</p>
",/files/uploadedfiles/LAL4201_P_20200329_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
