tileid,parenttile_id,resourceinstance_id,Object name,Object image,Object image caption,object short description,Object identification number,sortorder,provisionaledits,nodegroup_id
90f40822-c581-4ba2-bdf7-4fe6f4a318ef,1fbb2902-279b-4c32-a6cd-bf3475ebf230,02b1eaa8-e6a5-11e9-8bc4-0242ac130002,Sītā-Rāma Shrine,/files/uploadedfiles/LAL1420-003_P_20181206_01.jpg,"<p>Nārāyaṇa Mandira at Kulimā, Sītā-Rāma shrine, view from N (December 2018)</p>
","<p>The shrine contains small stone statues of Sarasvatī, Gaṇeśa and Sītārāma.</p>
",LAL1420-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
f18e11a5-4e10-41b3-8fe9-d7b5c39eca8c,74548827-3081-4553-a540-7ef33a960eab,02b1eaa8-e6a5-11e9-8bc4-0242ac130002,Nārāyaṇa,/files/uploadedfiles/LAL1420-001_P_20181206_01.jpg,"<p>Nārāyaṇa Mandira&nbsp;at Kulimā, Nārāyaṇa statue in the sanctum, view from W (December 2018)</p>
",,LAL1420-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
cb7598e5-39f5-49c1-84c3-7cc5da489216,de6869c6-b607-40c8-ad77-30e5d76220e0,02b1eaa8-e6a5-11e9-8bc4-0242ac130002,Sarasvatī Shrine,/files/uploadedfiles/LAL1420-002_P_20181206_01.jpg,"<p>Nārāyaṇa Mandira at Kulimā, Sarasvatī shrine, view from W (December 2018)</p>
",,LAL1420-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
414bbbc3-d3de-448d-8005-e367b9fce5e1,440057c6-68fe-49ba-893a-af1598eab7f2,0426294d-ffe2-4142-b167-1e17296e6a21,,/files/uploadedfiles/BKT0061-001_P_20210908_01.jpg,"<p>Hariśaṅkara Mandira, statue of Hariśaṅkara in the sanctum, view from E; photo by Yogesh Budathoki; 2021-09-08</p>
",,BKT0061-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
36191a34-6db0-4271-8829-0c1a541f4394,5f820295-39c3-45b8-b8ff-79ad1ad98549,0426294d-ffe2-4142-b167-1e17296e6a21,,/files/uploadedfiles/BKT0061-003_P_20210908_01.jpg,"<p>Hariśaṅkara Mandira, lion at the northern side of the staircase, view from SE; photo by Yogesh Budathoki; 2021-09-08</p>
",,BKT0061-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
b7c61356-9f1e-469f-90aa-ea2908b2c602,9ddd29d9-c62c-4bd4-bb3b-89afe565f5ff,0426294d-ffe2-4142-b167-1e17296e6a21,,/files/uploadedfiles/BKT0061-002_P_20210908_01.jpg,"<p>Hariśaṅkara Mandira, lion at the southern side of the staircase, view from NE; photo by Yogesh Budathoki; 2021-09-08</p>
",,BKT0061-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
f14c3e47-67c1-4bc8-8aa8-62df395448c2,273c1b29-7b49-4e98-b7a4-49dec98e5362,0426294d-ffe2-4142-b167-1e17296e6a21,,/files/uploadedfiles/BKT0061-004_P_20210908_01.jpg,"<p>Hariśaṅkara Mandira, water spout at the northern side of the Mandira, view from NE; photo by Yogesh Budathoki; 2021-09-08</p>
",,BKT0061-004,0,,4b849918-9eea-11e9-8b93-0242ac120006
53b82cba-49a3-4ce3-a7f8-d93ed5fed159,e8e75d00-95e6-4633-9b19-afec9a4932c3,049dc399-08e2-47c4-85b9-e66851694e69,Akṣobhya,/files/uploadedfiles/LAL2400-001_P_20201106_01.jpg,"<p>Vasu Bāhāḥ, main statue of Akṣobhya in the sanctum (with an additional Akṣobhya statue behind it), view from N; photo by Yogesh Budathoki; 2020-11-06</p>
","<p>Inside the sanctum sanctorum, a stone statue of Akṣobhya has been placed facing north as <em>kvāḥpāḥdyaḥ</em>. Another stone statue of Akṣobhya, positioned&nbsp;little higher than <em>kvāḥpāḥdyaḥ</em>, has also been placed behind it. The locals have no information about this statue.</p>
",LAL2400-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
4614c684-c267-442a-accd-ebf4a0f65fde,89125148-ad61-425b-bb32-5537ef502b4c,049dc399-08e2-47c4-85b9-e66851694e69,Maṇḍala,/files/uploadedfiles/LAL2400-002_P_20201106_01.jpg,"<p>Vasu Bāhāḥ, Dharmadhātu Maṇḍala in front of the <em>kvāḥpāḥdegaḥ</em>, view from W; photo by Yogesh Budathoki; 2020-11-06</p>
",,LAL2400-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
fbf3883a-8593-4e90-9bf3-654b9be4ccb3,e1939444-8b0d-4a6c-b4ce-06a07d9de8e6,049dc399-08e2-47c4-85b9-e66851694e69,Amitābha Mandira,/files/uploadedfiles/LAL2400-003_P_20201106_01.jpg,"<p>Vasu Bāhāḥ, Amitābha Mandira next to the <em>kvāḥpādegaḥ</em>, view from W; photo by Yogesh Budathoki; 2020-11-06</p>
","<p>This temple was built using the leftover bricks and other terracotta artefacts&nbsp;from the restoration of Mahābuddha Mandira, which was destroyed during the earthquakes in 1934 CE (1990 VS). A stone statue of Amitābha has been installed in the sanctum sanctorum of the temple.<br />
<br />
Above the sanctum sanctorum is a terracotta <em>toraṇa</em>, a face of Bhairava, and a&nbsp;<em>dharmacakra</em>. To the north of the temple, there is a terracotta statue of Mañjuśrī and three <em>dharmacakras</em>, and to the east of the temple is a <em>dharmacakra</em> with three terracotta statues of Amitābha.</p>
",LAL2400-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
b928d927-bc64-4f46-810d-1f0871b06d73,11333e38-5939-42d6-aecd-6623ba61aa1a,04e62546-0b04-41d7-9651-12189c45e5c6,Garuḍa,/files/uploadedfiles/LAL1090_P_20200729_04.jpg,"<p>Saṅkaṭā Ilānani, statue of Garuḍa, view from E; photo by Rishi Amatya; 2020-07-29</p>
",,LAL1090-007,0,,4b849918-9eea-11e9-8b93-0242ac120006
02f33e58-c8b8-417a-a3cb-744dde183d21,87f41000-875e-4f47-ba68-eadb0b034c57,04e62546-0b04-41d7-9651-12189c45e5c6,"Statue of Mañjuśrī, Tārā and carved Vajra",/files/uploadedfiles/LAL1090_P_20200729_01.jpg,"<p>Saṅkaṭā Ilānani, statue of Ma&ntilde;juśrī, Tārā and a carved Vajra, view from E; photo by Rishi Amatya; 2020-07-29</p>
","<p>दिगिको मोहोडा भागमा गवाक्ष बनाई मञ्जुश्री, तारा र तोरण सहित बीचमा बज्र कुँदिएको शिलाफलक स्थापना गरएको छ । बीचको बज्र कुँदिएको शिलाफलक दिगिको गुह्यकक्षमा स्थापित चक्रसम्वरको प्रतिक मानिन्छ । &nbsp;</p>

<p>A Vajra statue&nbsp;adorned with a <em>toraṇa</em> has been placed&nbsp;in a niche (<em>gavākṣa</em>) on the eastern wall of the Digi. It is flanked by statues of Ma&ntilde;juśrī and Tārā on either side. The Vajra is said to represent Cakrasamvara as&nbsp;consecrated in the Digi&#39;s&nbsp;Āgaṃ.</p>
",LAL1090-004,0,,4b849918-9eea-11e9-8b93-0242ac120006
79882c50-f1e5-4721-a2a3-53c946cd7bbb,c51aec87-b2d9-4262-992f-f405827693e1,04e62546-0b04-41d7-9651-12189c45e5c6,Mahākāla,/files/uploadedfiles/LAL1090_P_20200729_03.jpg,"<p>Saṅkaṭā Ilānani, statue of Mahākāla, view from E; photo by Rishi Amatya; 2020-07-29</p>
",,LAL1090-006,0,,4b849918-9eea-11e9-8b93-0242ac120006
54f7a015-1b4f-42e1-a358-b162ccdc3dc3,5884be69-4843-4f56-81de-7cde0843d295,04e62546-0b04-41d7-9651-12189c45e5c6,Gaṇeśa,/files/uploadedfiles/LAL1090_P_20200729_02.jpg,"<p>Saṅkaṭā Ilānani, statue of Gaṇeśa, view from E; photo by Rishi Amatya; 2020-07-29</p>
",,LAL1090-005,0,,4b849918-9eea-11e9-8b93-0242ac120006
13206fca-1bee-4a7c-8247-4834657a24b4,fcfcd22c-9bd3-4a29-92fc-199a9f3cb885,04e62546-0b04-41d7-9651-12189c45e5c6,Statues of 4 Siddhas,/files/uploadedfiles/LAL1090_P_20200730_02.jpg,"<p>Saṅkaṭā Ilānani, statues of 4 Siddhas, view from E; photo by Rishi Amatya; 2020-07-30</p>
","<p>बौद्ध दर्शन अनुसार अष्टसिद्धमध्येका चार सिद्धहरूको मूर्ति सङ्कटाको मूर्ति स्थापित भूमि तल्लाको पश्चिमी भित्तामा टाँसिएका छन् ।&nbsp;</p>

<p>The statues of these four Siddhas are placed on the western wall of the ground floor where the Saṅkaṭā&rsquo;s statue is also kept. According to Buddhist philosophy, there are&nbsp;eight Siddhas in total.</p>
", LAL1090-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
e53ed192-e9e8-4129-b739-9e986d0a22a6,d3bc7bba-c867-4ad5-9b45-bab2f6c203f0,04e62546-0b04-41d7-9651-12189c45e5c6,Pāḥtāḥkhvalā,/files/uploadedfiles/LAL1090_P_20200730_01.jpg,"<p>Saṅkaṭā Ilānani, Pāḥtāḥkhvalā, view from N; photo by Rishi Amatya; 2020-07-30</p>
","<p>सङ्कटाको मूर्ति सामुन्ने ढुङ्गाको पात्र राखिएको छ जसलाई पाःताःख्वला भन्ने गरिन्छ । यसमा दैनिक नयाँ जल हाल्ने चलन छ जुन भक्तजनहरूले ग्रहण गर्ने गर्छन् ।&nbsp;</p>

<p>This stone <em>pāḥtāḥkhvalā</em>&nbsp;sits in front of the statue of Saṅkaṭā. It is filled with fresh water every day. This&nbsp;is taken as <em>prasāda</em> by the devotees. &nbsp;</p>
",LAL1090-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
42d8af3e-3b10-4d06-acdd-4b49c922ae39,ac345b81-7373-42de-95e5-be84d6d7106d,04e62546-0b04-41d7-9651-12189c45e5c6,Saṅkaṭā statue,/files/uploadedfiles/LAL1090_P_20200801_02.jpg,"<p>Saṅkaṭā Ilānani, statue of the main deity in the sanctum, view from N; photo by Rishi Amatya; 2020-08-02</p>
","<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/RVX2BKCE/q/bhattac"" target=""_blank""><strong>B. Bhattacharya&nbsp;</strong></a>(1968, 154-155) ले व्याख्या गरेको संङ्कटाको प्रतिमालक्षणसंग यो मूर्तिको लक्षण मेल खान्छ । मूर्तिमा भएको दुई हातमध्ये दायाँले खड्ग र बायाँले पाश समातेको छ । सङ्कटाको बायाँ खुट्टाको घुँडाले भूमिमा टेकेको छ भने दायाँ खुट्टा हल्का उठाएको छ । धातुको मूर्तिमा कमरभन्दा तलको भागमा धातुकै जामा लगाइएको छ । चक्रसम्वरको आगंमा हुने गरेको सङ्कटाको सानो धातुमूर्तिलाई आदर्श मानी यो मूर्ति नेस १०७०&nbsp;मा बनाइएको हो । हाल उक्त सानो धातुमूर्ति यही मूर्तिको सामुन्ने राखिएको छ ।&nbsp;</p>

<p>The characteristic&nbsp;features of this statue of Saṅkaṭā&nbsp;match the description of Caṇḍaroṣaṇa&rsquo;s iconography (in&nbsp;<strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/RVX2BKCE/q/bhattac"">B. Bhattacharya</a></strong>,&nbsp;1968, 154-155). The deity carries a sword (<em>khaḍga</em>) and a noose (<em>pāśa</em>) in his right and left hands&nbsp;respectively. His right foot is planted firmly on the ground whilst his left foot is slightly raised.&nbsp;The deity is wearing a metal <em>jāmā </em>(a kind&nbsp;of long garment) below his waist. This statue is based on the small metal statue of Saṅkaṭā&nbsp;kept in Cakrasamvara&rsquo;s <em>āgaṃ</em>. The metal&nbsp;statue is presently displayed in front of this icon.&nbsp;</p>
",LAL1090-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
096a40c4-2b96-455c-bd21-645724a6edaa,2546ffa8-63a8-489d-a774-34ca47795a92,04e62546-0b04-41d7-9651-12189c45e5c6,Yaḥsi,/files/uploadedfiles/LAL1090_P_20200801_03.jpg,"<p>Saṅkaṭā Ilānani, Yaḥsi, view from E; photo by Rishi Amatya; 2020-08-01</p>
","<p>यो यःसिँ प्रत्येक पाँच वर्षमा नागबाहालमा हुने सम्यक पर्वको एक हप्ता अगाडि नागबाहाःमा खडा गर्ने चलन छ । &nbsp;</p>

<p>The Yaḥsi is traditionally erected a week before the Samyak Mahādāna festivities in Nāga Bāhāḥ. This takes place once every five years.</p>
",LAL1090-008,0,,4b849918-9eea-11e9-8b93-0242ac120006
81670d48-fddb-43af-a98c-e61aed74f3a1,9705d98f-1466-42fc-b5b7-ad354527e571,054498ec-d633-11e9-beea-0242ac140006,Durgatipariśodhana Caitya,/files/uploadedfiles/LAL1100-002_P_20190822_01.jpg,"<p>Micchu Bāhāḥ,<em> </em><em>durgatipariśodhana</em> <em>caitya</em>, view from E (August 2019)</p>
","<p>This <em>durgatipariśodhana</em> <em>caitya</em> lies to the north of a <em>dharmadhātu maṇdalā</em> in the Bāhāḥ premise. The <em>barechuyegu</em> (<em>cūdākarma</em>) of the young boys of the Bāhāḥ are performed infront of the <em>caitya</em>. This <em>caitya</em> made on top of a four cornered platform has four Buddhas in four corners. The Akṣobhaya Buddha on the eastern side of the <em>caitya</em> is flanked with a <em>toraṇa</em> of Five Buddhas and a set of lions on two sides. The niches on top of it are&nbsp;also flanked by Buddhas. Lotus pedestals can be found on two storeys of the monument object with four&nbsp;goddesses in each of their four corners. Lāsyadevi is located to&nbsp;the southeast, Malādevi can be found to the southwest, Gitādevi has been placed to the northwest&nbsp;and Nityādevi is housed at&nbsp;the northeast. The niche contains statues of 24 gods and goddesses alongside their names. These names are as follows:</p>

<p>East: Akṣobhya, Kṣitigarbha and Ākāśagarbha</p>

<p>Southeast: Māmakī Tārā, Gaganaga&ntilde;ja and Ratṇapāṇi</p>

<p>South: Ratnasambhava, Sāgaramatī and Vajragarbha</p>

<p>Southwest: Pāndarā Tārā, Avalokiteśvara and Mahāsāmaprāptā</p>

<p>West: Amithābha, Candraprabha and Jālibanīprabha</p>

<p>Northwest: Tārādevī, Aviprabha and Pratibāṇakūṭa</p>

<p>North: Amoghasiddhi, Sarvaśokatamaṇirghāṭanamati and Sarvvanīvaraṇavi (<em>ṣkambhī</em>)</p>

<p>Northeast: Locanā Tārā, Samantabhadra and Akṣayamati (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/TMRR73VW/q/gutschow"" target=""_blank""><strong>Gutschow</strong></a> 1997, 51)</p>
",LAL1100-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
e9dcf866-84f5-4fc1-914f-bc222c547df0,a3aba88a-3994-4e46-90fb-5055016c1b50,054498ec-d633-11e9-beea-0242ac140006,Dharmadhātu Maṇḍala,/files/uploadedfiles/LAL1100-003_P_20190822_01.jpg,"<p>Micchu Bāhāḥ, Dharmadhātu Maṇḍala, view from E (August 2019)</p>
",,LAL1100-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
649edb3a-260e-47fe-97cc-b4f3f98ce55e,d0f5f222-b57d-415e-b33c-3602a4aa25e1,054498ec-d633-11e9-beea-0242ac140006,Dharmadhātu Maṇḍala,/files/uploadedfiles/LAL1100-001_P_20190822_01.jpg,"<p>Micchu Bāhāḥ, Dharmadhātu Maṇḍala, view from S (August 2019)</p>
",,LAL1100-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
2787d75e-9dbd-424e-b1e8-fa062719c89e,aa76c8f9-589e-4cc2-8a04-cf560fd813d4,05e2a35c-e8d5-11e9-8bc4-0242ac130002,Gulugulu Dyaḥ,/files/uploadedfiles/LAL0910-005_P_20181119_01.jpg,"<p>Nṛtyeśvara Mandira,&nbsp;Gulugulu Dyaḥ, view from SE (November 2018)</p>
","<p>In the northern entry way to the courtyard are three small niches housing four stones&nbsp;which are worshipped as Gulugulu Dyaḥ. Music learners rub their hands on the stones believing that it will help them learn faster.</p>
",LAL0910-005,0,,4b849918-9eea-11e9-8b93-0242ac120006
dff283f3-a265-49f9-8324-38148398e026,98adb84c-037f-4c9e-87df-b33acfbed4e3,05e2a35c-e8d5-11e9-8bc4-0242ac130002,Stone pillar with monkey,/files/uploadedfiles/LAL0910-001_P_20181119_02.jpg,"<p>Nṛtyeśvara Mandira,&nbsp;stone pillar with monkey holding an oil lamp, view from N (November 2018)</p>
",,LAL0910-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
3d2e787b-d04d-481f-b7bd-c59c9a9775e9,6bc0df1a-403e-41cb-947b-e28eeccdb3c3,05e2a35c-e8d5-11e9-8bc4-0242ac130002,Śikharakūṭa Caitya,/files/uploadedfiles/LAL0910-002_P_20181119_02.jpg,"<p>Nṛtyeśvara Mandira,&nbsp;<em>śikharakūṭa caitya</em>, view from W (November 2018)</p>
",,LAL0910-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
3e98bb9d-277a-4154-aa0f-51a0654d5f5d,a2920f49-39b5-45d2-8b78-8917fdca926d,05e2a35c-e8d5-11e9-8bc4-0242ac130002,Well,/files/uploadedfiles/LAL0910-004_P_20181119_01.jpg,"<p>Nṛityeśvara Mandira, view of well from NE (November 2018)</p>
",,LAL0900-004,0,,4b849918-9eea-11e9-8b93-0242ac120006
14c7923a-7c77-4da9-8d98-134cdacd541d,1643f15d-7537-4906-91f2-cdd78301f10e,068cb560-e748-11e9-b125-0242ac130002,Dharmadhātujinālaya Caitya,/files/uploadedfiles/LAL0901-001_P_20190717_01.jpg,"<p>Thyākā Bāhāḥ, <em>dharmadhātujinālaya caitya</em>, view from NE (July 2019)</p>
","<p>This <em>caitya </em>stands in the middle of the Bāhāḥ<em>&nbsp;</em>courtyard. Four&nbsp;<em>caturmāhārajas </em>face in each of the four directions and are placed on the <em>vedikā</em>. On top of the lotus petals, one can also find four Bodhisattvas facing in the four cardinal directions. Above another two layers of lotus petals, there&nbsp;are images of Buddha, also in each of the four directions. On top of these images, one can find&nbsp;<em>garbha</em>, <em>harmikā</em>, <em>trayodaśabh</em><em>uvana</em> and a parasol.</p>

<p>The <em>caitya </em>is damaged in some parts.&nbsp;The plinth is also damaged&nbsp;where the&nbsp;inscription has been written.&nbsp;&nbsp;</p>
",LAL0901-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
90f39828-6996-4cf5-85d1-86266311f74c,8aa1cd6e-42be-429b-9b10-e154b320f6b2,068cb560-e748-11e9-b125-0242ac130002,Gaṇeṣa,/files/uploadedfiles/LAL0901-002_P_20190717_01.jpg,"<p>Thyākā Bāhāḥ, Gaṇeśa statue, view from N (July 2019)</p>
","<p>This&nbsp;statue of Gaṇeśa&nbsp;is located on the southern wall of the Bāhāḥ.&nbsp;Gaṇeśa&nbsp;has four arms&nbsp;and is holding a <em>japamālā </em>and a radish in his right hands and an axe and a sweet ball in his left hands.&nbsp;</p>
",    LAL0901-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
fc47e118-af81-4602-a014-8ee31dcec04c,07b4aa7e-1c1f-45bc-87fd-d6909daf9584,068cb560-e748-11e9-b125-0242ac130002,Mañjuśrī,/files/uploadedfiles/LAL0901-003_P_20190717_01.jpg,"<p>Thyākā Bāhāḥ, Ma&ntilde;juśrī statue, view from E (July 2019)</p>
","<p>A statue of a six-handed Ma&ntilde;juśrī has been installed on the southern wall of the Bāhāḥ.&nbsp;Ma&ntilde;juśrī is holding a <em>khaḍga </em>and an&nbsp;arrow in two of&nbsp;his right hands&nbsp;and is performing&nbsp;<em>varada mūdrā</em>&nbsp;with the third hand. He is holding a book, a flower and a bow in&nbsp;his left hands.&nbsp;</p>
",LAL0901-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
628affcf-0a7a-4237-96db-51e432e682db,cfafd48a-3821-4b63-9c66-a58654b2b90a,068cb560-e748-11e9-b125-0242ac130002,Mañjuśrī,/files/uploadedfiles/LAL0901-004_P_20190717_01.jpg,"<p>Thyākā Bāhāḥ, statue of Padmapāṇi Lokeśvara, view from E (July 2019)</p>

<p>&nbsp;</p>
","<p>This small statue of Padmapāṇi Lokeśvara stands&nbsp;to the north of the main statue. His right hand is in a&nbsp;<em>varada</em>&nbsp;gesture&nbsp;and his left hand holds the&nbsp;stem of a blossoming lotus flower.</p>
",LAL0901-004,0,,4b849918-9eea-11e9-8b93-0242ac120006
8d8e17ac-768b-4ad0-bef1-417798c5e91d,3b0c7f33-6b59-4f0d-b53a-80e4366c89ea,06a4360c-e5ec-11e9-b125-0242ac130002,Image of Nāmasaṅgīti,/files/uploadedfiles/LAL4076-002_P_20190312_01.jpg,"<p>Dupāt Capāḥ, image of Nāmasaṅgīti, view from W; photo by Bijay Basukala; 2019-03-12</p>
","<p>In July 2015, Sanāḥ Guṭhī&nbsp;installed an image of Nāmasaṅgīti in&nbsp;a narrow space between the shrine of Gaṇeśa and the main door of the Capāḥ. Nāmasaṅgīti is one of the important manifesta&shy;tions of Ma&ntilde;juśrī, embodying the wisdom&nbsp;of all of the Buddhas. He has one head and twelve arms and&nbsp;is seated in <em>dhyānamudrā </em>(a meditative posture). His uppermost arms are&nbsp;above his head and are shown performing&nbsp;<em>uttarabodhi mudrā</em>&nbsp;(a gesture symbolising the state that follows&nbsp;enlightenment). Two further hands&nbsp;at his breast level&nbsp;are performing&nbsp;<em>dharmacakramudrā</em>. Two more&nbsp;hands perform&nbsp;<em>tarpaṇamudrā</em>&nbsp;(offering water with a bowl), whilst two more&nbsp;are holding a&nbsp;bowl that is placed upon his&nbsp;lap. The two hands at his shoulder level are holding a sword and a book&nbsp;placed on a lotus, whilst his&nbsp;final two hands are holding a bow and arrow.</p>
",LAL4076-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
23a9f41d-704a-4f93-8ac9-35a6be135bc1,77f56a74-7363-4695-b237-a5edef463465,06a4360c-e5ec-11e9-b125-0242ac130002,Nāsaḥdyaḥ (Nṛtyaśvara),,"<p>Dupāt Capāḥ, Nāsadyaḥ (March 2019)</p>
","<p>Earlier, the Capāḥ had a shrine to Nāsaḥdyaḥ on its&nbsp;upper floor. After the structure was rebuilt,&nbsp;the shrine was relocated to the second floor. People worship Nṛtyeśvara when they start to learn music or a dance form, or before they present an&nbsp;artistic&nbsp;performance to the public.</p>
",LAL4076-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
6a29efdc-23d1-468c-9db1-a98afca546a3,d8a823e5-6c7c-4ca0-b500-7ba637003c9f,06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a,Gadā,/files/uploadedfiles/KAT0920 _P_20210404_16.jpg,"<p>Bhīmasena Mandira, mace (<em>gadā</em>), view from W; photo by Rishi Amatya; 2021-04-04</p>
",,KAT0920-008 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
854bd761-d855-4fdf-bb3a-460de1a7c493,960ee98d-c90b-44aa-bfaf-121a53c75983,06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a,Lion Pillar,/files/uploadedfiles/KAT0920 _P_20210404_08.jpg,"<p>Bhīmasena Mandira, Lion Pillar, view from S; photo by Rishi Amatya; 2021-04-04</p>
",,KAT0920-004 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
2a885792-c7af-4b2b-a6b3-ddcf15bf301d,c5c1d5d0-be65-41ea-84b7-03559dd58544,06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a,Jalaharyoparijinālaṅkṛta Caitya,/files/uploadedfiles/KAT0920 _P_20210404_10.jpg,"<p>Bhīmasena Mandira, Jalaharyoparijinālaṅkṛta Caitya, view from N; photo by Rishi Amatya; 2021-04-04</p>
",,KAT0920-005 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
ff1f89e4-c43b-4ba5-90c8-c0918fd60dc9,a01ed60b-794c-4e8a-abdf-35b8ba55ad80,06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a, Jalaharyoparijinālaṅkṛta Caitya,/files/uploadedfiles/KAT0920 _P_20210404_11.jpg,"<p>Bhīmasena Mandira, Jalaharyoparijinālaṅkṛta Caitya, view from S; photo by Rishi Amatya; 2021-04-04</p>
",, KAT0920-006,0,,4b849918-9eea-11e9-8b93-0242ac120006
fe79ccc2-ac98-4982-b1a5-cecb21d15ccb,bf294628-402f-4e15-be94-307a1216d989,06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a,Śikharakūṭa Caitya,/files/uploadedfiles/KAT0920 _P_20210404_13.jpg,"<p>Bhīmasena Mandira, Śikharakūṭa Caitya, view from SW; photo by Rishi Amatya; 2021-04-04</p>
",,KAT0920-007 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
