tileid,parenttile_id,resourceinstance_id,historical event reference image,historical event reference description,historical inscription identification ,historical event references source,historical event transliteration and translation,historical event image caption,historical event references type,sortorder,provisionaledits,nodegroup_id
eac099fe-5da6-4827-a68d-0e2098e3ed97,ba5dc800-300b-4916-86d7-66c861e5a3d2,06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a,,,,"<p>Marble inscription attached on the first floor of the temple.</p>

<p>H: 113.5 cm, W: 61.5 cm</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
b20acf6e-6bbc-4542-9db3-a67066e0b2c4,e7d98853-b9d3-4c8a-b310-abe5b26b2356,06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a,,,KAT0920 _I_001,"<p>Inscription on the east side of lion pillar</p>

<p>Inscription area H: 89 cm, W: 36 cm</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
9c5dea74-f065-49fb-815d-b2c0bbdfdd17,fffa5dcc-0096-4381-b463-0edf80ad1c73,06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a,,,KAT0920 _I_002,"<p>Inscription on the&nbsp;the west plinth of&nbsp;Jalaharyoparijinālaṅkṛta Caitya (KAT0920-005).</p>

<p>H: 25 cm, W: 42.2 cm</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a075ffac-fe96-4944-aac7-a8daab941301,f2e7c642-c043-4e52-8b35-44997d180098,0706813a-e81d-11e9-8bc4-0242ac130002,,,,"<p>Inscription from VS 2000</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ede420c9-166f-4e5d-81ca-e7e3de67d874,2fe4f1a6-1f96-4070-aef9-61215dbe65dd,0706813a-e81d-11e9-8bc4-0242ac130002,,,,"<p>Inscription from NS 943&nbsp;</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e11f87ae-d5e5-4ecc-9c08-b491e1b30abc,7f59c030-8ac6-4a95-8b69-b4aedcaec98b,0706813a-e81d-11e9-8bc4-0242ac130002,,,,"<p>Inscription from VS 2023</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d812ab16-43d2-46de-9547-13d08939ce35,be5298dd-efea-447a-9100-39df2efe16d7,0706813a-e81d-11e9-8bc4-0242ac130002,,,,"<p>Inscription from VS 2073</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ba4a60dd-3357-4a42-ba99-f16ee0b46940,8352e58c-e62e-4cd8-900d-b5693ff9312b,0826cd5e-f3e4-11e9-a3c8-0242ac130002,,,,<p>Inscription from NS 1089</p>,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
9e83beea-8185-4204-b2e6-812064199596,dc21a03f-7e50-479a-a090-fd13d00a8c97,09670bee-ec13-11e9-b125-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
96f4392a-738b-4097-af8d-d00cc2a1905e,d1f91caf-aae1-41b4-9d97-d58b3dace74f,09670bee-ec13-11e9-b125-0242ac130002,,,,"<p>Inscription of NS 511</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/D43HWS5I/q/Petech"" target=""_blank"">Petech</a>&nbsp;1984, 141</p>

<p>&nbsp;<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/YZVB9CGM/q/Vajr%C4%81c%C4%81rya"" target=""_blank"">Vajrācārya</a>&nbsp;2011<em>,</em>182-183</p>
",,,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
7ea68dd1-890e-40d1-885b-dc12f543a299,f4905afc-ae31-4440-81e4-59e006f61409,09670bee-ec13-11e9-b125-0242ac130002,,,,"<p>Inscription from&nbsp;NS 822</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
9c3a09a7-b8e2-4c26-8203-1306d97858fb,63873d29-cdf3-4056-87c5-1b6a083c9ada,09670bee-ec13-11e9-b125-0242ac130002,,,,"<p>Inscription from&nbsp;NS 672</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e20417c4-65e2-4f1d-aacd-1c7268c10829,a12dee8c-3e57-49c1-88b4-d730da98d468,09670bee-ec13-11e9-b125-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
76913ce7-70b0-4a59-8a1e-c073f95dc59a,31393834-e6d8-40ec-9c20-eeda4eb6f6e3,09670bee-ec13-11e9-b125-0242ac130002,,,,"<p>Inscription from NS 788</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ccdd4358-f2d3-40ba-b2be-76ad94b9232e,a6bb4d90-cc38-41dc-a59b-d259bfc7c1fb,09670bee-ec13-11e9-b125-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d0929e3a-d379-47e1-b5a5-a72eca3d265c,85e998aa-1c33-4f7c-b4fb-9768841da251,09670bee-ec13-11e9-b125-0242ac130002,,,,"<p>nscription from&nbsp;NS 1007</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
1c610cfd-bc1d-401d-99a4-51a0a7a5ec96,ecc2fe39-11e1-4f6d-87f5-f492d3750fec,09670bee-ec13-11e9-b125-0242ac130002,,,,,,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d1575ba8-f2df-4734-a2c5-ca1ee8bd031d,a178b7d2-99ea-44ae-8c8d-088f49647c3e,09670bee-ec13-11e9-b125-0242ac130002,,,,"<p>Inscription on the bell</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
34f7ef6b-6c8c-445e-9db0-3aa097c4ac5a,e6e15945-0705-4c19-967b-0615c260cdd6,09670bee-ec13-11e9-b125-0242ac130002,,,,"<p>Inscription from&nbsp;NS 1002</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ce0d3af2-6401-4c3c-b680-e81b459e2aed,35830fb4-86ec-44fb-be16-b307f45e2cc0,09670bee-ec13-11e9-b125-0242ac130002,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/K6K8H6V5/q/sakya"" target=""_blank""><strong>Śākya</strong></a>&nbsp;1994,&nbsp;69</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ddd21a05-0193-4488-b4ad-ee272c54b85d,8f2a5e7a-668f-49aa-8458-ca0ade045924,09cff614-e084-49eb-9fd7-7e4eb20cd37d,,,,"<p>Local knowledge, local resident, Śreṣṭha, male, age 75</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
cf331e0e-3fcf-4e1f-b5ee-31e1a2468193,426f45a7-8a6c-451f-b58b-311296fc0521,09cff614-e084-49eb-9fd7-7e4eb20cd37d,,,,"<p>Local knowledge, local resident, Śreṣṭha, male, age 75</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
b6fd5007-c648-4e3f-8319-88cf59e57797,490fae13-ba1b-41b9-8caf-ccb36102a597,0b26d633-56f8-4872-859c-76d7f7c0677d,,,LAL0861_I_001,"<p>Stone inscription from NS 776</p>

<p>H: 27 cm, W: 22 cm</p>

<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/SFBGJI6Z/library"" target=""_blank"">R. Śākya </a></strong>1122, 2</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/QBIUCGXV/q/dhanavajra"" target=""_blank""><strong>D. Vajrācārya</strong></a> 2056, 108-109</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ea65dbf4-b5b7-47ab-a8bc-07d8fc2c6296,51835b88-44f5-4be4-8760-2868f8bc936f,0b26d633-56f8-4872-859c-76d7f7c0677d,,,LAL0861_I_002,"<p>Brass inscription attached on the Dharmadhātujinālaya Caitya (LAL0861-008).</p>

<p>H: 15 cm, W: 21 cm</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
b813d1bd-75ec-4e6f-bdaf-88f8fdd52ca7,356f00a6-bf83-4423-8b65-46c811542885,0b6871b6-44e1-45f4-9074-005d6e68a28e,,,KIR4021_I_001,"<p>Inscription from NS 940</p>
","<p>H = 42 cm</p>

<p>W = 31 cm</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
9e9e2844-ae8e-4ed9-b53e-d6cad91e81d4,d083001c-b95c-4d15-a73e-dddf0b54cd61,0b6871b6-44e1-45f4-9074-005d6e68a28e,,,,"<p>Local knowledge, a resident of the area, Maharjan, male, age 66</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
30874a91-4c87-4f29-85ee-e6ae69438e73,f2f7f188-a4d2-4a4f-9ba9-61e01c6fd362,0b6871b6-44e1-45f4-9074-005d6e68a28e,,,,"<p>Local knowledge, a resident of the area, Maharjan, male, age 66</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
984ec9d7-78c5-4e2a-a58b-801149ebb776,f28aa936-bc8e-429a-8bd1-8d1f33e67ccf,0b875a50-e754-11e9-b125-0242ac130002,,,,"<p>Inscription from NS 988</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ebabf925-035c-4a81-9dce-1582895d45eb,cae4b0fe-0bb4-439f-9185-89792919bf58,0b875a50-e754-11e9-b125-0242ac130002,,,,"<p>Inscription from NS 1013</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c0e0cf7b-4252-41d5-8dab-8b0f628f81ea,d26b979f-3bda-4786-addc-9f8201e6c506,0be328fe-020b-11ea-a389-0242ac130002,,,,"<p>Local resident, Maharjan, male, age 75</p>
",,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
4dcb6d0c-028e-46fc-90fc-fbe1efca5346,a19e61d4-0e5d-4ea1-8c23-f3d5f3c9d1d9,0c6b269c-e676-11e9-8bc4-0242ac130002,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/FTTNKT3P"" target=""_blank""><strong>Pant</strong></a>&nbsp;VS 2037,&nbsp;20</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
20f904c1-f8dc-4bce-bb45-108632459174,325f0e53-b673-420c-893f-a9985f7907fc,0c6b269c-e676-11e9-8bc4-0242ac130002,,,,"<p>Inscription of NS 821</p>
","<p>See <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/QBIUCGXV/q/Madhyak"" target=""_blank""><strong>Dhanabajra Vajrācārya</strong></a> (VS 2056, 321-322) for the edition and Nepālī translation&nbsp;of the inscription.</p>
",, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
88bceab0-a209-4940-b4f2-01a953a8f0f0,17593171-add5-459f-808e-f11240b3f4a0,0cb251ee-3005-42d3-bc37-fe6cfbb30747,,,KIR0072_I_001,"<p>Inscription from NS 818</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/QBIUCGXV/q/vajracarya"" target=""_blank""><strong>D. Vajrācārya</strong></a>&nbsp;VS 2057, 536-538</p>
","<p>H = 54 cm&nbsp;</p>

<p>W = 27 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
86ea783d-6313-4c06-a25b-e6cb4739cdfe,07b255bc-bbeb-4943-b887-c11f67a4f54b,0cbfabb8-e699-11e9-b125-0242ac130002,,,,"<p>Inscription of NS 727 (1607)</p>

<p>See, <strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/XT76UK98/q/Pruscha"" target=""_blank"">Pruscha</a></strong> 1975, 134; <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a> 1985, 219; Vajrācārya, Herākājī. NS 1121. <em>Yalayā Bauddha Vihāra Saṃkṣipta Paricaya</em>. Bauddha vihāra saṃgha, p. 150.</p>
",,," Inscription,Secondary literature",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
397e66e1-d617-4de0-ae9f-cb24a4eb9d62,ad052d5a-eeb5-4128-a697-db7254b9566c,0cbfabb8-e699-11e9-b125-0242ac130002,,,,"<p>Inscription of NS 1013</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
21c90fdf-26d8-49ec-a584-16921baa085d,01ccbe80-410e-4613-ab6a-84e536719cd5,0cbfabb8-e699-11e9-b125-0242ac130002,,,,"<p>Inscription of NS 1017 (1897)</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
5d85fcd6-832b-4b18-ad0b-3680223f6c39,3960d70a-40d1-47d3-ae97-be6e20521853,0cbfabb8-e699-11e9-b125-0242ac130002,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/CJBR7IZV/q/Vaidya"" target=""_top""><strong>Vaidya, T.R. &amp; Śākya</strong></a><strong>, H.</strong> 1970, 208-9.</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d7ee7d16-d37b-47f5-a268-eb24a7b92439,f74fdb70-b739-4c96-9ea6-e7e8c23a3353,0cbfabb8-e699-11e9-b125-0242ac130002,,,,"<p>Inscription of NS 905 on the <em>dharmadhātumaṇḍala</em></p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e604dee8-adb3-4dfd-9b3d-7f80cde4ebfc,f1ed3379-83ef-448d-aa62-6b64503df86b,0cbfabb8-e699-11e9-b125-0242ac130002,,,,"<p>Inscription of NS 810 (1690)</p>
","<p>See, <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/QBIUCGXV/q/Vajr%C4%81c%C4%81rya"" target=""_top""><strong>Vajrācārya</strong></a>, Dhanavajra, VS 2056, 221-2.</p>
",,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2f25d106-5534-4f9f-af55-3004ff3116a9,8b857ac8-3322-4182-98a3-cfeb632863bc,0cbfabb8-e699-11e9-b125-0242ac130002,,,,"<p>Inscription of NS 828</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a35be684-cd13-4106-b2f4-b566481ef1c4,d3262d4a-f7ce-42e8-9e68-ed2c0c2adf86,0cbfabb8-e699-11e9-b125-0242ac130002,,,,"<p>Inscription of NS 623 (1503)</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
da48bab5-5e98-490c-99e3-23ee19abc24d,dd4c1e6c-523a-4ac7-be5c-0ed695bc67c4,0d3c9626-fa37-11e9-8649-0242ac130002,,,,"<p>Śreṣṭha, male, age&nbsp;77</p>
",,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
38f73098-3660-42d3-ac24-e980b0afc89f,e0891a11-3546-4503-b8aa-b973fcaa3eef,0d6f474f-c0fe-456c-8b09-c85c8f15ed9f,,,,"<p>Inscription from VS 2062</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2b3f4151-2a61-40ce-ae6d-a90ea3918f7e,f1f2e7da-b6e1-4950-9206-22d6d30c7dae,0fb3ffc0-395f-42e9-bece-bba42a1c530b,,,,"<p>Local knowledge, a caretaker&nbsp;of the Temple from a Śākya caste, male, age 52</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
75712885-4401-43a6-8910-a6d889adf607,2f5cd93f-4789-4eb2-8045-86b384f0b853,0fb3ffc0-395f-42e9-bece-bba42a1c530b,,,KAT1230_I_004,"<p>Inscription from VS 2012 on the pedestal of Narasiṃha.</p>

<p>H: 3 cm, W: 20.2 cm</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
176aee83-322a-494f-a823-0eb45bde1966,9c38dd97-3034-4f9a-819f-8f014eff8af4,0fb3ffc0-395f-42e9-bece-bba42a1c530b,,,KAT1230_I_005,"<p>Inscription from NS 1079 on the west plinth of the Caitya</p>

<p>H: 5 cm, W: 76 cm</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
52727dce-1d48-49e4-b298-6f943ded93c8,b91c88e0-8448-496f-a1dd-b20a5c7ca1e3,0fb3ffc0-395f-42e9-bece-bba42a1c530b,,,KAT1230_I_003,"<p>Inscription from NS 1069 on the south door wing.</p>

<p>Inscription area H: 6.5 cm, W: 21 cm</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
1523f5a3-80fa-4674-98e9-921cb0ddef29,78375d89-30cf-493c-bced-f465f6f1d5dc,0fb3ffc0-395f-42e9-bece-bba42a1c530b,,,KAT1230_I_002,"<p>Inscription from NS 734 on the pedestal of Ratnasambhava</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ec725bc2-292e-43c9-a0ad-e6eddc89ef65,884c49e8-255e-4f4d-93b6-6d86318dd807,0fb3ffc0-395f-42e9-bece-bba42a1c530b,,,KAT1230_I_001,"<p>Stone inscription from NS 502 inside Ituṃ Bāhāḥ</p>

<p>H: 62 cm, W: 32 cm</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
7fa78bd7-fb2c-4ca9-b970-e1e29c23487d,593b7ba9-b2ab-4bed-9215-33c355da48c2,0fb3ffc0-395f-42e9-bece-bba42a1c530b,,,,"<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5UE3H7K9/q/samya"" target=""_blank"">Śākya H.</a> </strong>VS 2036, 29-31</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
bc127171-fccd-457b-87d8-dd76c8001c69,a4daedc6-d4d5-4ea6-b874-88ed279eac3e,0fb3ffc0-395f-42e9-bece-bba42a1c530b,,,,"<p>Inscription from NS 1081 on the east plinth of the Caitya</p>

<p>H: 14 cm, W: 75 cm</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
cf15eccd-d8ec-43c2-8b7e-087dfb593eb4,fd89f926-9fca-423f-8f93-496572202305,0fb3ffc0-395f-42e9-bece-bba42a1c530b,,,,"<p>Local knowledge, a caretaker of the Temple from a Śākya caste, male, age 52</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
861fe650-7b6a-4486-b445-ecd082ce95ef,f4552509-ad72-4bd9-9383-0bcb33a93659,109ab54a-e9a3-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c6872d1c-1519-4814-b57d-5d578adc634a,febca30d-3f00-4416-9688-cb45b9b3869f,109ab54a-e9a3-11e9-8bc4-0242ac130002,,,,,,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
6ebfcc97-1014-4a76-a9fd-739ab707f848,0bc3e6ac-b9bc-42fb-9d57-3b571af8643d,109ab54a-e9a3-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
bd4210b3-aea6-4ead-810c-432ad253f893,bfaa58a4-07a0-4a07-a62e-367bcb793972,10afc076-5274-4ad9-9023-94b8c25893aa,,,KAT2630_I_002,"<p>Marble inscription from NS 1127 attached to the north wall of the Bāhāḥ.</p>

<p>H: 74 cm, W: 59 cm</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
814d9052-0d40-42ff-ae11-60118a7603fb,d43ef861-9e5a-4746-a71c-8d94b84c94a0,10afc076-5274-4ad9-9023-94b8c25893aa,,,KAT2630_I_001,"<p>Marble inscription from NS 1098 attached to the north wall of the Bāhāḥ</p>

<p>President of Sarvahita Guṭhī from Śākya caste, male, age 84</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
b2505471-d23b-4149-91a4-d00c2826d209,aeeff65e-8e2a-4771-84e4-e24719523fd7,10afc076-5274-4ad9-9023-94b8c25893aa,,,,"<p>President of Sarvahita Guṭhī from a Śākya caste, male, age 84</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
4e3554c7-4fc4-41e9-a8d1-237d7a40af10,383c1e38-1b2f-45f1-8a4d-bf59ff716cc5,1165bb2e-eb1e-11e9-8bc4-0242ac130002,,,,"<p>Member of Lagankhel Bhajana Maṇḍala, Śreṣṭha, Male, Age : 66</p>
",,," Local knowledge, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
0376f5c7-c3b7-4629-a9fc-b6e3ab9f97cc,4ceade59-287d-4af8-9ef1-c53b7b4b44be,1165bb2e-eb1e-11e9-8bc4-0242ac130002,,,,"<p>Member of Lagankhel Bhajana Maṇḍala, Śreṣṭha, Male, Age : 66</p>
",,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
12f6fdc7-ad2e-4906-a3f1-ce1a83cf2fcb,aa6b8630-6e48-43d6-8db7-c675f7fa15a9,1165bb2e-eb1e-11e9-8bc4-0242ac130002,,,,"<p>Local resident of Thati ṭola, Khaḍgī, male, age: 78</p>
",,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a6ce78d8-b174-404f-b358-ed36658e9d41,388e80b3-5b90-43ec-970e-7b0ba62d6ef6,1176053e-eb54-11e9-8bc4-0242ac130002,,,,,,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
9904e358-1aa1-46b5-a1b6-1e6e0430a05a,29456524-a7f7-46f6-a55e-beb2038d3bf3,12e25456-4bce-11ea-91df-0242ac130006,,,,"<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/J5A5SHIK/library"" target=""_blank"">Śākya 2033</a>, </strong>10</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2EQXDXEZ/q/mah%C4%81vih%C4%81ra"" target=""_blank""><strong>Śākya 1995</strong></a>, 59</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
5447bde3-380c-4aa9-a92d-9a9f19a0f251,bef4153b-d1d9-48ed-ba3f-efa8606d36e8,12e25456-4bce-11ea-91df-0242ac130006,,,,"<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2EQXDXEZ/q/mah%C4%81vih%C4%81ra"" target=""_blank"">Śākya 1995</a>,</strong> 147</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
41537539-152d-4979-9eec-6b6dcf301ad0,b2d493f8-9426-43ba-aef4-e765b31c2eea,12e25456-4bce-11ea-91df-0242ac130006,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e99363a0-b200-43f2-80e0-8a948c7c4510,3c1cfdbe-d6f4-4cb3-aa84-df819a9843ec,12e25456-4bce-11ea-91df-0242ac130006,,,,"<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2EQXDXEZ/q/mah%C4%81vih%C4%81ra"" target=""_blank"">Śākya 1995</a>, </strong>72</p>
","<p>Inscription size H: 35.5 W: 22 cm</p>
",,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
588ff360-67c7-4f1c-9c41-611d7a587c2f,cf875b20-8070-4e25-a1ea-7d5cf7717aa3,12e25456-4bce-11ea-91df-0242ac130006,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/QBIUCGXV/q/dhanavajra"" target=""_blank""><strong>Vajrācārya 2056</strong></a>, 365-366</p>
","<p>Nowadays, the inscription is not available in the Bahī.</p>
",,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e3413d92-5f36-4a69-83f4-b8260c26833b,80c34b5c-330a-42fb-9a91-b4cbfc79bc17,12e25456-4bce-11ea-91df-0242ac130006,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/QBIUCGXV/q/dhanavajra"" target=""_blank""><strong>Vajrācārya 2056</strong></a>, 396-397</p>
","<p>Inscription size H: 76, W: 39 cm</p>
",," Inscription,Secondary literature",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
115ed43c-aa27-48bc-b816-daf6b7036e32,53603c79-7cb2-4009-984c-6be9892bb7ad,12e25456-4bce-11ea-91df-0242ac130006,,,,"<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2EQXDXEZ/q/mah%C4%81vih%C4%81ra"" target=""_blank"">Śākya 1995</a>, </strong>79</p>
",,,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
12ff4aad-4002-4db5-a204-092bd7d209ee,6c5e67e8-925f-4d4a-8f0a-de3427f09487,12e25456-4bce-11ea-91df-0242ac130006,,,,"<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2EQXDXEZ/q/mah%C4%81vih%C4%81ra"" target=""_blank"">Śākya 1995</a>, </strong>66</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
b5e2dce9-182e-4657-98a4-cb0549ad8854,04bce85f-0946-418d-92c5-5a0111dda2f2,12e25456-4bce-11ea-91df-0242ac130006,,,,"<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2EQXDXEZ/q/mah%C4%81vih%C4%81ra"" target=""_blank"">Śākya 1995</a>, </strong>70</p>
","<p>The Inscription is rubbed off.&nbsp;</p>

<p>Inscription size H: 76, W: 39 cm:&nbsp; H 112, W&nbsp;41 cm</p>
",," Inscription,Secondary literature",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
0e56c4b3-c804-4847-b820-d46576420335,a01c53af-8292-4b27-a0d7-07053baba41d,12e25456-4bce-11ea-91df-0242ac130006,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/FSJVMIWH/q/dhanavajra"" target=""_blank""><strong><em>Gopālarājavaṃśāvalī </em>1985</strong></a>, folio 46a</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
5b52e999-e49c-490a-8b1a-de51b4ed356b,4a8afa5b-5896-4f8e-b769-c7f1ecaf15de,12f3faf5-d915-4a52-a73d-f19bd71e411a,,,,"<p>Local knowledge, a local resident, Mānandhara, male, age 62</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2S8K64WV"" target=""_blank""><strong>Shokoohy and others</strong></a>&nbsp;2014,176-177</p>

<p>&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a5957b8f-6353-4974-a633-9fca91cb9dc4,ef4ae832-24f2-495a-ad45-c77af7cd756c,12f3faf5-d915-4a52-a73d-f19bd71e411a,,,,"<p>Local knowledge, a local resident, Mānandhara, male, age 62</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2S8K64WV"" target=""_blank""><strong>Shokoohy and others</strong></a>&nbsp;2014,176-177</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
bbb15808-b9cb-4621-9a88-a1e2b28b76d3,7019549a-fcd0-4c99-af1a-35a2015c97a8,12f3faf5-d915-4a52-a73d-f19bd71e411a,,,KIR0034_I_001,"<p>Embossed inscription on the cement pillar</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
