tileid,parenttile_id,resourceinstance_id,monument assessment ,monument other threats,monument identified threats,sortorder,provisionaledits,nodegroup_id
b2c7950e-4e4d-4dbc-8786-8451a70d5330,None,23bdf498-e692-11e9-b125-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)","<p>The eastern boundary wall has been rented out by shops and&nbsp;has encroached upon the courtyard. A toilet has also been built.&nbsp;The western&nbsp;wall bordering&nbsp;Pilāchẽ Dathu Bāhāh is severely damaged and has affected this Bāhāh too.</p>
","Encroachment ,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
2d1fe99a-d0aa-463c-b639-b4db4b6cbe92,None,23d40c88-efc0-4f8d-bb17-a50f831912f3,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths),Repaired ","<p>Although, there are no immediate fatal threats, the monument seems to have lost some of its features during repairs. The&nbsp;<em><a href=""https://danam.cats.uni-heidelberg.de/glossary/meaning/9824fa1b-7810-4f65-a411-3c9ce5ba21c4"" target=""_blank"">gaḥjhyāḥ</a>,</em>&nbsp;flanking the entrance,&nbsp;are missing on the fa&ccedil;ade.</p>
",Wall cracks,0,,30409102-9323-11e9-abc0-0242ac120006
9601c264-9256-459f-bf08-cd65976ff7ed,None,23d6e0b6-7f2d-44db-a22e-913a500a756a,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths),Rebuilt,Repaired ","<p>The temple was reconstructed entirely except the ground floor with regular brick and new structural timber. As a result of this reconstruction activity, all original struts are&nbsp;lost. While the corner struts were replaced with poorly carved replicas painted in bright colors,&nbsp;all others are&nbsp;simple&nbsp;timber brackets. The only original architectural elements preserved&nbsp;in the upper structure are five&nbsp;small blind windows and one carved window facing south.</p>

<p>The extend of reconstruction of&nbsp;the ground floor&nbsp;is difficult to assess since&nbsp;the exterior walls and plinth are covered with cement terazzo. While the two main pillars flanking the entrance are relatively new, the pillars flanking the altar are likely to be original, possibly dating seventeenth century. The main frame of the entrance&nbsp;and the capital are probably original whereas the torana is relatively new.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
b95b3ec8-a2b4-4ce4-97b7-40963620ff0b,None,244754e0-fa2e-11e9-8649-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
dd53a97d-f7f4-4f2c-a70a-4b709316d105,None,24779526-7b25-4512-ac56-5d503d43020a,Rebuilt,"<p>The site is well taken care of and does not present any specific threats. The medieval artefacts that are lying around in the open are prone to natural erosion.&nbsp;</p>

<p>&nbsp;</p>
",Erosion,0,,30409102-9323-11e9-abc0-0242ac120006
dc33094d-1a73-474b-832f-a29c3649877c,None,24afe176-f66a-11e9-a3c8-0242ac130002,Collapsed,"<p>The temple collapsed in the April earthquake of&nbsp;2015. Years of negligence and a lack of maintenance had caused the timber structure to deteriorate to a point that it had already&nbsp;lost its structural integrity.</p>

<p>The reconstruction efforts after 2015 have been mired in controversy and problems with the design and quality of craftsmanship. As of October 2019, only the new foundations and the 17th century cella with its four historic doors have been&nbsp;completed. The project has been widely criticised for replacing the historic foundations with modern brick and for not using&nbsp;authentic materials.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
aa12daaa-4716-4dee-adb0-2dd9575285b0,None,2502d305-75a5-4779-b795-791971a8d437,"Surface damages,Structural damages,Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>Pillar 001 is very eroded (caused by sharpening of metalic tools or by repeated passages of pedestrians). The assessment of pillar 002 is complicated as it was completely buried at the time of the survey (2014). The road widening directly damaged both artefacts.</p>

<p>Although the road is not subject of an intense traffic, further damages will be caused if the objects are not placed away from it.</p>
","Erosion,Road widening,Encroachment ",0,,30409102-9323-11e9-abc0-0242ac120006
93495200-4ec9-4b05-b2b0-489836db1e53,None,2507d356-5fc2-11ea-8083-0242ac130006,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
e30293d1-1e2f-4870-bf32-ace8906211d3,None,2548d9e2-ea78-11e9-b125-0242ac130002,"Rebuilt,Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
59ad4306-9ca7-4a64-93dc-afd9a3e4782c,None,254b0d1c-e68a-11e9-8bc4-0242ac130002,Repaired ,,,0,,30409102-9323-11e9-abc0-0242ac120006
ff3756b8-6e22-4036-ac8a-7163b8f7dd01,None,256339d6-e9d3-11e9-8bc4-0242ac130002,"Repaired ,Collapsed",,,0,,30409102-9323-11e9-abc0-0242ac120006
3c17e253-35c9-45f3-8032-97d8c3209562,None,25c65422-6b9b-11ea-8083-0242ac130006,"Restored,Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,Other,0,,30409102-9323-11e9-abc0-0242ac120006
10cae65d-b9f3-4ca0-b949-1c9acc5f47b8,None,25ef2d16-a10b-4081-bba3-7f4639646edb,"Repaired ,Restored,Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
9cbbfca2-2232-490d-b2d4-82ca1f3ade54,None,26404afc-cb0a-11e9-b993-0242ac140002,"Rebuilt,Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
596ab614-51ea-4d59-bacc-b0128da05b42,None,265a30ab-5d14-4b23-823d-171e8ecfedc0,"Good (very few light surface damages, renovated or repaired),Structural damages","<p>The temples were in a seemingly fair condition when they were surveyed in 2014. The main threat resides in the stone blocks missing from the northern <em>śikhara</em>&#39;s top part of the north-eastern corner.</p>
","Other,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
3d5bc7c4-2e15-4fd4-abd3-38b440248647,None,26daa57e-e6ae-11e9-8bc4-0242ac130002,,"<p>The partly collapsed roof and resulting water infiltration has caused severe damage to the building&#39;s timber structure.</p>
","Plants,Water damages,Wall cracks,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
31f29537-1cfd-4a69-9344-e7936bcb144a,None,26e27d10-f989-11e9-a3c8-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths),Rebuilt","<p>The monument structure has no protection from rain. Vegetation is growing wild over the roof.</p>
","Water damages,Plants",0,,30409102-9323-11e9-abc0-0242ac120006
a16947a2-78d9-437a-a30c-90fca4d64712,None,27609ec0-8feb-46bf-bde3-4392aa004e9a,,"<p>Pillars MUG0050-001, 002 and 003 are regularly stepped on due to their current location in front of a house. They should be placed elswhere, vertically (in order also to assess their other sides).</p>

<p>When the site was visited in 2014, pillar MUG0050-004 was taken by a landslide that was most likely caused by road widening and soil erosion of the terrasse where it stood.</p>

<p>&nbsp;</p>
","Erosion,Road widening",0,,30409102-9323-11e9-abc0-0242ac120006
9ea9e6c6-d606-416a-a403-720801dc708c,None,276619ca-ea4f-11e9-8bc4-0242ac130002,"Rebuilt,Good (very few light surface damages, renovated or repaired)",,Plants,0,,30409102-9323-11e9-abc0-0242ac120006
e1ae920a-0071-493e-9b55-4c445501e8df,None,2775db1f-e420-45fb-8334-54dee45c5f27,Surface damages,"<p>A road with heavy traffic passes directly through the temple. It is in high risk if any development&nbsp;project starts to widen this road.</p>
",Road widening,0,,30409102-9323-11e9-abc0-0242ac120006
b9a000da-2652-4692-8eb5-a71deab09284,None,27ca1a68-e9ca-11e9-8bc4-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)",,"Missing stones at plinths,Erosion,Wall cracks",0,,30409102-9323-11e9-abc0-0242ac120006
79ea1610-b07a-4628-962a-e8bd5d080bba,None,28e34398-8dda-11ea-8e56-0242ac130005,Rebuilt,"<p>Puncali Phalcā&nbsp;was&nbsp;rebuilt from the ground up with mostly new materials. The 2015 earthquake had damaged it slightly. Funds for the reconstruction were provided by Lalitpur Metropolitan City.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
26e78c29-d541-4774-95c6-ffd213c8044e,None,28f77756-69bc-11ea-8083-0242ac130006,Restored,"<p>The KVPT report of 1996 outlines the damages that led to the renovation of Ayuguthi Sataḥ, one of the main reasons being the penetration of water into the interior timber frame and principal facade for over more than a decade, as well as a&nbsp;termite infestation of the structural timber, especially the pillars (p. 27)</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
b6c81218-6801-4636-ab6b-9f917f3e7a20,None,2a0b1750-ee3e-11e9-8649-0242ac130002,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
8a9840fc-7538-47c7-9877-574059a01ba9,None,2a1ca80c-8b69-43a0-ab19-ac6b126986ee,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
523bc793-b76f-4425-b9de-387ab691e318,None,2a5c82ae-d073-11e9-8599-0242ac140006,"Rebuilt,Other",,"Road widening,Encroachment ",0,,30409102-9323-11e9-abc0-0242ac120006
1274596e-9e98-4b94-b739-ed52ade4e6c2,None,2a8e92e4-ffb7-11e9-8f3c-0242ac130002,"Good (very few light surface damages, renovated or repaired)",,Road widening,0,,30409102-9323-11e9-abc0-0242ac120006
21f5fb1f-5867-458e-810b-d881973fa9a2,None,2ab99c6c-e69b-11e9-8bc4-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,Erosion,0,,30409102-9323-11e9-abc0-0242ac120006
85ffd454-8981-436b-af64-a3165f1b2250,None,2acb57c3-2a55-442b-bf83-fa397fd60613,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
af6e51a9-caec-425a-8732-6d2981dc7849,None,2af20687-0710-4883-a117-f45f941a14ff,Structural damages,"<p>The Phalcā has not been well maintained, and so has deteriorated quickly.&nbsp;Many roof tiles are either broken, in the wrong place,&nbsp;or missing. This is causing water to infiltrate the structure. Some renovation work has begun.</p>
","Water damages,Erosion,Plants",0,,30409102-9323-11e9-abc0-0242ac120006
9246f39e-03ba-4b57-b371-f020d452fbc2,None,2bad144c-eaa5-11e9-8bc4-0242ac130002,"Good (very few light surface damages, renovated or repaired),Repaired ",,Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
ccc37747-ca1b-445d-929d-4b4ca5119b98,None,2c130982-5fc6-11ea-8083-0242ac130006,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
86313ba0-0a95-4dee-8b91-11f60f68b4d1,None,2c4ddb84-f419-11e9-a3c8-0242ac130002,"Repaired ,Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
2e6313c7-2bd5-4454-82b3-0e259ea9b75f,None,2c57e6c8-e8cb-11e9-b125-0242ac130002,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
891a767a-a8a9-4da5-b0cf-e9f534035d62,None,2c696054-eb48-11e9-b125-0242ac130002,Repaired ,,"Wall cracks,Plants,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
9d995368-d182-424c-9e66-15dc027c703d,None,2c9f93f4-e832-11e9-8bc4-0242ac130002,"Rebuilt,Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
98a9d3fd-038d-40aa-9a37-3cacc1f3db0c,None,2dca9004-e5e3-11e9-8bc4-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
8da15b15-adc3-4d0f-b3bd-6ea23c318d96,None,2dcd0237-4d4b-4487-85f6-e9d35a365c9b,"Other,Surface damages","<p>A small part of pillar 001&#39;s upper section&nbsp;is partly absorbed by a tree. This does not present any direct danger to the object. The pillars are placed on the side of the path and unless this path was to be widened in the future, there seem to be little risk of damages.</p>
",Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
d5ce49e1-340c-4c7d-a5e8-8a31299bf222,None,2e8556d8-c881-4107-914a-20f925b3f28c,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
50e9b86c-bba3-45d6-a856-141863b32c7c,None,2e9e454e-e4fc-11e9-b125-0242ac130002,"Good (very few light surface damages, renovated or repaired)",,Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
a15cf091-1bda-40d1-b6a3-34ee57345b66,None,2fa110b8-e90a-11e9-8bc4-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths),Rebuilt","<p>The main building requires renovation.</p>
",Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
c35440d7-5ef3-4950-b44e-3622ed0c7039,None,2fa561e9-6f62-4663-bae9-fdaeb0aee1a1,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>The monument is neglected.</p>
","Other,Wall cracks",0,,30409102-9323-11e9-abc0-0242ac120006
40d1cde6-3d07-40ff-9b64-885394b248c7,None,2fe39e54-d189-4403-a7cb-0835b63e4387,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
87c27717-a549-4845-a39b-e60de6793c48,None,2fea6eaa-1b5f-43ca-96fd-9baad7fce137,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
7fbc8256-951a-4647-9741-ea574dcfd3e8,None,304bed70-ec0d-11e9-b125-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)",,"Water damages,Plants",0,,30409102-9323-11e9-abc0-0242ac120006
3bd27f5f-c7e3-46cb-9e58-d6d7dfa3731c,None,306b0be4-434f-11ea-b44d-0242ac130006,Rebuilt,"<p>The historic Phalcā was rebuilt after 2013 as part of a modern three-storey building, devoid of any traditional style or proportions.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
60df738d-ed30-4a31-be4b-438c23fe4dc9,None,3082c42c-e76b-11e9-b125-0242ac130002,Repaired ,,Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
0d6e9cda-03c8-4091-840a-27fe966f6a04,None,30972753-7928-4d07-b965-b0f91dca9b7d,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
2fe8e3e1-aee9-46e4-9232-945bbd3bd1fd,None,309c85aa-e8ed-11e9-b125-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths),Rebuilt",,"Wall cracks,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
f21ee2de-b30c-4ecd-8301-39628e014135,None,30a307d0-2282-11ea-b9b1-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>The <em>nani</em> is not well maintained. The buildings on the southern side were damaged during the 2015 earthquake.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
71352035-e893-45f1-a023-2f9be29d5e21,None,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,"Good (very few light surface damages, renovated or repaired)","<p>Rebuilt in BS 2054</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
ab6cba34-44ac-43b6-ad34-278314fbe3fd,None,3167408a-4c14-11ea-91df-0242ac130006,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
9af11a26-d430-403f-afaf-d4ac739e06f2,None,321aa815-750d-4468-9903-b3ae79e07793,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
02a2752e-3956-4b52-adb6-d5fe4809fe57,None,3331db72-539f-11ea-b4c2-0242ac130006,Structural damages,"<p>During reconstruction, the stone lintel was replaced with RCC lintel with stone cladding on the outside. The RCC beam is heavily damaged by the 2015 earthquake.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
2d1a71e9-13a7-4eb3-b21a-715222e9c126,None,33706bde-e4e7-11e9-b125-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)",,"Plants,Water damages,Wall cracks",0,,30409102-9323-11e9-abc0-0242ac120006
72cab152-110a-47cb-b605-cb2430b0eb14,None,33776afc-ea72-11e9-b125-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
8d7f781b-5ef5-4e8b-901e-6f31c8fb5639,None,337c6d44-c619-4816-b823-c10f18d802b4,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
39c6d78a-367e-4a51-a9a8-fb4ae5497d51,None,33d9ec0a-e733-11e9-8bc4-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths),Good (very few light surface damages, renovated or repaired)","<p>The terrace to the south of an attached building is causing&nbsp;water damage to the end wall of the structure.</p>
",Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
59ae8c93-7fc7-4e4b-af22-a810edbbb0a9,None,3440946e-e936-11e9-b125-0242ac130002,"Collapsed,Rebuilt","<p>The temple collapsed completely in the 2015 earthquakes and is currently under reconstruction. The completion date is estimated to be the end of 2019.&nbsp;</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
4eadd697-76b9-4cf0-a738-20cd173eff2a,None,34d6f310-e5e3-11e9-8bc4-0242ac130002,"Rebuilt,Good (very few light surface damages, renovated or repaired)",,"Missing stones at plinths,Road widening",0,,30409102-9323-11e9-abc0-0242ac120006
c32b02d7-5533-4cc1-b46b-5393ebcd6775,None,3570c001-88bd-42d7-aa26-47c6f09f5a6b,Rebuilt,"<p>The&nbsp;phalcā was rebuild with new materials in 2017 CE.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
aa899500-39b4-4341-a574-6efaf033eb55,None,358d5c28-12c4-477a-b2a5-3be3164b7657,Restored,"<p>The core of the Chorten must be of some antiquity&nbsp;and was originally built with rough-cut stone. At some time in the recent past it was covered with heavy layers of cement mortar giving it its current shape.</p>

<p>The currently under construction three-story library building is a threat to the historic setting of this Chorten.</p>
",Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
d068182c-46a6-4dc8-889c-54753c3889c6,None,362d533e-e8f0-11e9-b125-0242ac130002,Rebuilt,,Road widening,0,,30409102-9323-11e9-abc0-0242ac120006
a7c175d3-58d7-491c-b18c-c2a5dd887855,None,3655168d-4513-4bba-956d-69d76e83f0aa,Rebuilt,"<p>Buĩcā Hiti Phalcā is a recent reconstruction, employing mostly new materials. The roof on the northern corner is badly damaged. Water infiltration is visible on the timber roof framing below. Lack of maintenance has left the traditional <em>jhĩgaṭī</em> roof cover vulnerable to&nbsp;further deterioration. Numerous tiles are dislodged, some&nbsp;are missing, and the roof is covered by weeds.</p>
","Other,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
